,version,method,run,n_epochs,best_train,best_val,best_train_ep,best_val_ep,target_val,target_ep,target_reached,std_train,std_val,target_swa_epochs,best_swa_epochs,last_swa_epochs
80,2,curvature,1,50,0.0010209893134263594,0.0006992698152316734,48,50,0.0027153938501141965,12,True,0.02441124405290739,0.022871932770121724,"[10, 11, 12]","[48, 49, 50]","[48, 49, 50]"
81,2,curvature,2,50,0.0008112352183826904,0.0008890702240169048,49,50,0.0027153938501141965,14,True,0.024695002316213924,0.0197539971517505,"[12, 13, 14]","[48, 49, 50]","[48, 49, 50]"
82,2,curvature,3,50,0.0007318628402767567,0.0010232731609139591,50,32,0.0027153938501141965,15,True,0.02517018693362318,0.020240495541622786,"[13, 14, 15]","[30, 31, 32]","[48, 49, 50]"
83,2,curvature,4,50,0.0010913607717219103,0.0007845295782317408,50,49,0.0027153938501141965,18,True,0.02479073856932831,0.021049880503868346,"[16, 17, 18]","[47, 48, 49]","[48, 49, 50]"
84,2,curvature,5,50,0.0007442303022324312,0.0010028618585783988,50,42,0.0027153938501141965,16,True,0.02491014581666818,0.02075377873856652,"[14, 15, 16]","[40, 41, 42]","[48, 49, 50]"
85,2,curvature,6,50,0.000772208665247734,0.0008691300440113992,50,44,0.0027153938501141965,20,True,0.0256590299943787,0.02040128534805485,"[18, 19, 20]","[42, 43, 44]","[48, 49, 50]"
86,2,curvature,7,50,0.0008591787421099114,0.0008008830751059576,50,41,0.0027153938501141965,12,True,0.02465998825952469,0.021521342706948953,"[10, 11, 12]","[39, 40, 41]","[48, 49, 50]"
87,2,curvature,8,50,0.0008277373063014593,0.0006670516959857196,50,48,0.0027153938501141965,12,True,0.025300242373611562,0.022507256107184168,"[10, 11, 12]","[46, 47, 48]","[48, 49, 50]"
88,2,curvature,9,50,0.0008629312356025344,0.0008647969713201746,50,42,0.0027153938501141965,11,True,0.023354032434332404,0.017482860004733414,"[9, 10, 11]","[40, 41, 42]","[48, 49, 50]"
89,2,curvature,10,50,0.0010098765890977186,0.0012002921380335466,50,48,0.0027153938501141965,13,True,0.02441585990682283,0.020812947094335718,"[11, 12, 13]","[46, 47, 48]","[48, 49, 50]"
90,2,curvature,11,50,0.0007315481869821868,0.001111833491595462,48,47,0.0027153938501141965,15,True,0.024280836602434186,0.017960111709673737,"[13, 14, 15]","[45, 46, 47]","[48, 49, 50]"
